Customer_ID,monto,fecha,id_tienda,edad,ingresos,pais,puntos_lealtad,segmento_cliente
1021,2030,2025-04-28 01:00:00,14,65,22776,Canada,9368,Regular
1249,1831,2025-04-28 02:00:00,10,28,34201,Canada,8077,Premium Joven
1227,2235,2025-04-28 03:00:00,7,66,21602,USA,9101,Regular
1527,4987,2025-04-28 04:00:00,9,60,37939,México,1506,Regular
1732,3198,2025-04-28 05:00:00,1,59,37696,México,5514,Regular
1132,3432,2025-04-28 06:00:00,7,63,46687,Canada,7580,Regular
1473,4591,2025-04-28 07:00:00,19,20,42880,México,2674,Premium Joven
1148,4561,2025-04-28 08:00:00,14,49,37425,USA,1359,Regular
1538,1320,2025-04-28 09:00:00,18,42,34255,Canada,1675,Regular
1413,479,2025-04-28 10:00:00,1,64,47201,México,1251,Regular
1691,3062,2025-04-28 11:00:00,8,42,40619,México,8406,Regular
1587,1721,2025-04-28 12:00:00,10,45,47126,México,6557,Regular
1240,404,2025-04-28 13:00:00,10,30,49653,Canada,6612,Regular
1274,931,2025-04-28 14:00:00,16,59,33574,México,2180,Regular
1034,2892,2025-04-28 15:00:00,8,32,42181,México,4281,Regular
1413,1112,2025-04-28 16:00:00,4,64,47201,México,1251,Regular
1213,869,2025-04-28 17:00:00,4,25,23223,México,2566,Regular
1064,1874,2025-04-28 18:00:00,6,60,44812,USA,3049,Regular
1338,1782,2025-04-28 19:00:00,11,66,26200,USA,9386,Regular
1895,1597,2025-04-28 20:00:00,8,36,8088,México,7169,Regular
1571,214,2025-04-28 21:00:00,7,54,37405,México,9043,Regular
1974,4057,2025-04-28 22:00:00,13,38,17700,México,9188,Regular
1742,933,2025-04-28 23:00:00,17,62,6831,México,1831,Regular
1374,4868,2025-04-29 00:00:00,9,51,47474,México,8876,Regular
1533,4431,2025-04-29 01:00:00,14,69,36893,Canada,8701,Regular
1134,1290,2025-04-29 02:00:00,14,37,13295,México,8000,Regular
1725,1765,2025-04-29 03:00:00,19,24,41703,México,8057,Premium Joven
1524,3996,2025-04-29 04:00:00,9,43,33870,México,3432,Regular
1050,2646,2025-04-29 05:00:00,4,55,48921,México,7193,Regular
1110,3720,2025-04-29 06:00:00,13,49,38662,USA,4670,Regular
1753,1076,2025-04-29 07:00:00,10,27,20993,México,4158,Premium Joven
1738,2767,2025-04-29 08:00:00,12,38,38662,USA,7154,Regular
1121,4118,2025-04-29 09:00:00,18,64,16598,Canada,7731,Regular
1347,163,2025-04-29 10:00:00,11,66,40966,México,5782,Regular
1981,849,2025-04-29 11:00:00,13,29,9086,Canada,6749,Regular
1149,3320,2025-04-29 12:00:00,3,20,44149,México,1408,Premium Joven
1625,4159,2025-04-29 13:00:00,19,25,16505,México,1948,Premium Joven
1819,3999,2025-04-29 14:00:00,19,19,25921,USA,3948,Premium Joven
1777,439,2025-04-29 15:00:00,7,47,37396,México,4290,Regular
1254,3004,2025-04-29 16:00:00,14,45,26569,México,2163,Regular
1897,1504,2025-04-29 17:00:00,9,37,39466,México,2033,Regular
1339,3544,2025-04-29 18:00:00,9,39,6420,México,2895,Regular
1291,3565,2025-04-29 19:00:00,12,26,20371,Canada,1213,Premium Joven
1626,594,2025-04-29 20:00:00,3,67,8067,USA,1290,Regular
1948,4433,2025-04-29 21:00:00,15,38,48573,México,3711,Regular
1296,319,2025-04-29 22:00:00,5,52,10309,México,165,Regular
1510,3853,2025-04-29 23:00:00,19,36,25523,México,4537,Regular
1602,3051,2025-04-30 00:00:00,14,61,18400,USA,7907,Regular
1457,1899,2025-04-30 01:00:00,7,67,18586,Canada,9692,Regular
1786,4668,2025-04-30 02:00:00,16,28,14108,USA,498,Premium Joven
1966,3406,2025-04-30 03:00:00,19,25,35078,México,4322,Premium Joven
1764,3582,2025-04-30 04:00:00,2,50,15632,USA,5062,Regular
1500,2965,2025-04-30 05:00:00,16,46,18264,México,696,Regular
1648,3196,2025-04-30 06:00:00,18,64,40797,USA,4852,Regular
1705,1322,2025-04-30 07:00:00,8,28,37437,Canada,1935,Premium Joven
1901,2125,2025-04-30 08:00:00,15,61,11423,México,8337,Regular
1833,1444,2025-04-30 09:00:00,19,62,36265,USA,4652,Regular
1263,2066,2025-04-30 10:00:00,1,25,31319,México,2705,Premium Joven
1318,3929,2025-04-30 11:00:00,17,22,13806,USA,8785,Premium Joven
1088,4026,2025-04-30 12:00:00,12,52,27532,México,8726,Regular
1066,1707,2025-04-30 13:00:00,11,31,23008,México,5489,Regular
1129,2579,2025-04-30 14:00:00,18,69,15217,México,684,Regular
1520,3369,2025-04-30 15:00:00,12,29,17832,Canada,104,Premium Joven
1767,804,2025-04-30 16:00:00,7,49,30398,México,4540,Regular
1611,4383,2025-04-30 17:00:00,3,67,18584,México,3518,Regular
1688,3905,2025-04-30 18:00:00,6,46,39703,Canada,7104,Regular
1650,4323,2025-04-30 19:00:00,10,55,34105,México,447,Regular
1232,3496,2025-04-30 20:00:00,14,69,24564,México,2827,Regular
1941,2295,2025-04-30 21:00:00,15,36,35155,México,7896,Regular
1129,3109,2025-04-30 22:00:00,16,69,15217,México,684,Regular
1426,3897,2025-04-30 23:00:00,7,43,27347,México,9328,Regular
1133,4389,2025-05-01 00:00:00,18,50,10436,México,1803,Regular
1276,686,2025-05-01 01:00:00,17,56,14018,México,7276,Regular
1508,4642,2025-05-01 02:00:00,4,39,39455,México,2208,Regular
1121,4661,2025-05-01 03:00:00,8,64,16598,Canada,7731,Regular
1701,2874,2025-05-01 04:00:00,13,41,28999,Canada,282,Regular
1164,3443,2025-05-01 05:00:00,9,28,31275,México,647,Premium Joven
1347,1701,2025-05-01 06:00:00,18,66,40966,México,5782,Regular
1800,1763,2025-05-01 07:00:00,3,65,10106,México,4239,Regular
1750,350,2025-05-01 08:00:00,14,31,20044,Canada,5034,Regular
1120,1152,2025-05-01 09:00:00,2,21,46141,USA,8425,Premium Joven
1314,2227,2025-05-01 10:00:00,10,19,20661,México,9091,Premium Joven
1398,236,2025-05-01 11:00:00,4,31,27477,USA,364,Regular
1248,2588,2025-05-01 12:00:00,14,32,30077,México,1805,Regular
1042,2536,2025-05-01 13:00:00,6,65,31095,Canada,8378,Regular
1807,2982,2025-05-01 14:00:00,1,53,38363,México,1974,Regular
1055,3200,2025-05-01 15:00:00,10,56,24596,México,1444,Regular
1028,3819,2025-05-01 16:00:00,5,59,14484,México,7370,Regular
1444,2667,2025-05-01 17:00:00,10,50,37982,México,7593,Regular
1614,4246,2025-05-01 18:00:00,4,45,34688,México,4370,Regular
1837,4606,2025-05-01 19:00:00,10,43,6852,USA,5984,Regular
1607,216,2025-05-01 20:00:00,6,49,39812,México,4721,Regular
1177,1321,2025-05-01 21:00:00,4,49,29145,USA,8302,Regular
1824,1657,2025-05-01 22:00:00,15,44,45180,Canada,2496,Regular
1903,1402,2025-05-01 23:00:00,2,64,38735,México,6581,Regular
1310,3686,2025-05-02 00:00:00,18,59,38099,USA,9546,Regular
1699,4927,2025-05-02 01:00:00,7,63,48930,México,8458,Regular
1151,1947,2025-05-02 02:00:00,9,26,43251,México,1384,Premium Joven
1664,3809,2025-05-02 03:00:00,5,25,12123,USA,5039,Premium Joven
1038,1942,2025-05-02 04:00:00,18,52,38700,México,1738,Regular
1113,3753,2025-05-02 05:00:00,13,50,35171,USA,3091,Regular
1269,1084,2025-05-02 06:00:00,7,55,16058,México,4573,Regular
1813,1025,2025-05-02 07:00:00,16,52,6772,México,1771,Regular
1409,1109,2025-05-02 08:00:00,16,25,37727,México,7631,Premium Joven
1680,1490,2025-05-02 09:00:00,1,35,42750,Canada,6968,Regular
1321,1334,2025-05-02 10:00:00,10,41,23753,Canada,2838,Regular
1386,3539,2025-05-02 11:00:00,13,47,16956,México,3908,Regular
1857,1073,2025-05-02 12:00:00,6,61,35981,Canada,8504,Regular
1066,3099,2025-05-02 13:00:00,3,31,23008,México,5489,Regular
1850,2029,2025-05-02 14:00:00,3,67,40523,Canada,4740,Regular
1462,1405,2025-05-02 15:00:00,4,56,42375,México,5098,Regular
1582,3503,2025-05-02 16:00:00,16,21,14371,México,9012,Premium Joven
1119,3236,2025-05-02 17:00:00,16,60,48092,USA,4954,Regular
1148,4476,2025-05-02 18:00:00,15,49,37425,USA,1359,Regular
1843,4302,2025-05-02 19:00:00,5,26,42704,USA,6445,Premium Joven
1018,100,2025-05-02 20:00:00,9,49,41442,Canada,6480,Regular
1312,3325,2025-05-02 21:00:00,7,22,12185,Canada,8004,Premium Joven
1588,370,2025-05-02 22:00:00,15,59,42924,México,1108,Regular
1827,968,2025-05-02 23:00:00,16,27,5378,Canada,1191,Regular
1105,3703,2025-05-03 00:00:00,17,49,23728,México,9993,Regular
1669,1235,2025-05-03 01:00:00,3,34,30413,México,3562,Regular
1585,3138,2025-05-03 02:00:00,13,56,34892,México,8476,Regular
1004,528,2025-05-03 03:00:00,17,51,45170,USA,3021,Regular
1230,2767,2025-05-03 04:00:00,7,22,29182,USA,2396,Premium Joven
1188,1522,2025-05-03 05:00:00,19,61,17040,Canada,8703,Regular
1290,2259,2025-05-03 06:00:00,1,57,44903,México,1786,Regular
1713,1991,2025-05-03 07:00:00,4,65,46421,México,1815,Regular
1396,2184,2025-05-03 08:00:00,2,21,46345,México,1602,Premium Joven
1363,4083,2025-05-03 09:00:00,3,63,34888,México,8637,Regular
1102,1122,2025-05-03 10:00:00,4,29,33680,México,7549,Premium Joven
1013,492,2025-05-03 11:00:00,17,45,8237,México,1853,Regular
1271,3490,2025-05-03 12:00:00,16,64,21104,Canada,5515,Regular
1362,4844,2025-05-03 13:00:00,8,66,18132,USA,7085,Regular
1206,2441,2025-05-03 14:00:00,7,32,13000,México,8603,Regular
1004,3505,2025-05-03 15:00:00,4,51,45170,USA,3021,Regular
1270,1179,2025-05-03 16:00:00,8,28,23994,Canada,2273,Premium Joven
1849,3653,2025-05-03 17:00:00,13,52,14075,México,8075,Regular
1338,3526,2025-05-03 18:00:00,7,66,26200,USA,9386,Regular
1209,4459,2025-05-03 19:00:00,2,62,35956,México,2264,Regular
1364,756,2025-05-03 20:00:00,7,40,46523,México,6431,Regular
1788,807,2025-05-03 21:00:00,13,22,47021,México,5040,Regular
1125,4319,2025-05-03 22:00:00,7,62,36939,USA,9790,Regular
1414,4825,2025-05-03 23:00:00,6,37,41959,Canada,6847,Regular
1747,4855,2025-05-04 00:00:00,10,66,29027,México,7304,Regular
1958,272,2025-05-04 01:00:00,5,47,38879,México,5562,Regular
1489,599,2025-05-04 02:00:00,12,52,41386,México,1254,Regular
1861,4540,2025-05-04 03:00:00,5,69,17489,México,1866,Regular
1711,3753,2025-05-04 04:00:00,3,39,24501,Canada,2157,Regular
1626,1731,2025-05-04 05:00:00,4,67,8067,USA,1290,Regular
1628,3395,2025-05-04 06:00:00,16,57,47232,México,2507,Regular
1228,1257,2025-05-04 07:00:00,1,68,44226,USA,6840,Regular
1085,3306,2025-05-04 08:00:00,9,49,15975,México,2876,Regular
1446,805,2025-05-04 09:00:00,14,20,45816,USA,6994,Regular
1977,4303,2025-05-04 10:00:00,10,67,36345,México,739,Regular
1824,3970,2025-05-04 11:00:00,16,44,45180,Canada,2496,Regular
1342,3998,2025-05-04 12:00:00,13,22,6116,México,7732,Premium Joven
1276,3471,2025-05-04 13:00:00,10,56,14018,México,7276,Regular
1193,3677,2025-05-04 14:00:00,10,24,17397,Canada,9690,Premium Joven
1885,3517,2025-05-04 15:00:00,4,33,10767,USA,666,Regular
1465,2416,2025-05-04 16:00:00,13,51,6699,México,1661,Regular
1152,809,2025-05-04 17:00:00,1,40,38395,México,9220,Regular
1443,4857,2025-05-04 18:00:00,15,51,38911,Canada,3582,Regular
1280,1689,2025-05-04 19:00:00,2,50,35704,Canada,1334,Regular
1676,3856,2025-05-04 20:00:00,19,64,33195,México,5750,Regular
1504,429,2025-05-04 21:00:00,9,51,22962,México,8862,Regular
1009,3447,2025-05-04 22:00:00,18,52,32765,México,1148,Regular
1349,3450,2025-05-04 23:00:00,15,45,9740,México,6134,Regular
1174,2376,2025-05-05 00:00:00,11,27,15515,Canada,524,Premium Joven
1264,3827,2025-05-05 01:00:00,2,60,33864,México,1049,Regular
1621,2112,2025-05-05 02:00:00,1,28,47172,México,9994,Premium Joven
1337,4453,2025-05-05 03:00:00,13,30,40842,México,6586,Regular
1047,2682,2025-05-05 04:00:00,4,39,44803,México,417,Regular
1430,2901,2025-05-05 05:00:00,10,22,8138,México,8742,Premium Joven
1717,1229,2025-05-05 06:00:00,14,34,38677,USA,5766,Regular
1021,4559,2025-05-05 07:00:00,16,65,22776,Canada,9368,Regular
1674,3003,2025-05-05 08:00:00,11,27,26767,México,9339,Premium Joven
1896,2248,2025-05-05 09:00:00,13,36,39571,México,4416,Regular
1114,2157,2025-05-05 10:00:00,15,25,21516,México,2588,Premium Joven
1483,3418,2025-05-05 11:00:00,1,53,49890,México,888,Regular
1572,2685,2025-05-05 12:00:00,13,57,18129,USA,8334,Regular
1726,4298,2025-05-05 13:00:00,6,55,5947,México,4124,Regular
1312,3293,2025-05-05 14:00:00,3,22,12185,Canada,8004,Premium Joven
1809,1770,2025-05-05 15:00:00,9,29,6401,México,519,Premium Joven
1115,485,2025-05-05 16:00:00,10,46,12493,México,628,Regular
1738,1766,2025-05-05 17:00:00,7,38,38662,USA,7154,Regular
1344,4088,2025-05-05 18:00:00,17,63,11790,México,3653,Regular
1972,2047,2025-05-05 19:00:00,12,45,34996,Canada,4794,Regular
1913,4532,2025-05-05 20:00:00,14,50,35307,USA,3999,Regular
1141,382,2025-05-05 21:00:00,16,66,12612,Canada,7550,Regular
1110,1452,2025-05-05 22:00:00,16,49,38662,USA,4670,Regular
1158,1804,2025-05-05 23:00:00,8,62,49037,México,8270,Regular
1543,4131,2025-05-06 00:00:00,9,33,28464,México,4020,Regular
1343,3617,2025-05-06 01:00:00,8,46,29528,México,2975,Regular
1494,4442,2025-05-06 02:00:00,8,40,17594,Canada,4282,Regular
1158,560,2025-05-06 03:00:00,9,62,49037,México,8270,Regular
1096,1357,2025-05-06 04:00:00,9,41,35381,México,7548,Regular
1625,3120,2025-05-06 05:00:00,4,25,16505,México,1948,Premium Joven
1775,2829,2025-05-06 06:00:00,5,61,35407,México,9696,Regular
1134,3824,2025-05-06 07:00:00,2,37,13295,México,8000,Regular
1280,1748,2025-05-06 08:00:00,15,50,35704,Canada,1334,Regular
1061,4737,2025-05-06 09:00:00,9,36,28842,Canada,3942,Regular
1916,4633,2025-05-06 10:00:00,19,40,11934,USA,3084,Regular
1285,1267,2025-05-06 11:00:00,4,40,19435,México,3645,Regular
1764,763,2025-05-06 12:00:00,4,50,15632,USA,5062,Regular
1713,4996,2025-05-06 13:00:00,14,65,46421,México,1815,Regular
1825,454,2025-05-06 14:00:00,12,37,28578,USA,2159,Regular
1354,4259,2025-05-06 15:00:00,11,27,14454,USA,9201,Premium Joven
1487,101,2025-05-06 16:00:00,13,54,18602,USA,9916,Regular
1930,4139,2025-05-06 17:00:00,2,46,38854,USA,488,Regular
1393,2956,2025-05-06 18:00:00,7,50,30432,México,3466,Regular
1858,2654,2025-05-06 19:00:00,14,25,44441,México,9677,Premium Joven
1178,1807,2025-05-06 20:00:00,13,52,38403,Canada,2103,Regular
1578,939,2025-05-06 21:00:00,8,50,16435,México,746,Regular
1107,932,2025-05-06 22:00:00,2,63,32817,México,7194,Regular
1862,146,2025-05-06 23:00:00,19,42,49372,México,2804,Regular
1556,1302,2025-05-07 00:00:00,3,36,14401,Canada,6411,Regular
1530,3389,2025-05-07 01:00:00,10,59,6628,México,3898,Regular
1109,4161,2025-05-07 02:00:00,9,56,27882,USA,7583,Regular
1787,3390,2025-05-07 03:00:00,11,24,30696,USA,9465,Premium Joven
1550,3013,2025-05-07 04:00:00,6,22,12853,México,2218,Premium Joven
1683,4097,2025-05-07 05:00:00,4,59,19804,USA,1260,Regular
1513,3992,2025-05-07 06:00:00,5,53,37251,Canada,2672,Regular
1268,4954,2025-05-07 07:00:00,16,60,33733,México,5180,Regular
1564,120,2025-05-07 08:00:00,2,26,16104,México,8699,Regular
1034,4689,2025-05-07 09:00:00,7,32,42181,México,4281,Regular
1616,959,2025-05-07 10:00:00,7,38,34194,México,6688,Regular
1100,948,2025-05-07 11:00:00,18,20,40626,México,1620,Regular
1699,3206,2025-05-07 12:00:00,12,63,48930,México,8458,Regular
1459,3327,2025-05-07 13:00:00,9,53,48806,Canada,4873,Regular
1655,350,2025-05-07 14:00:00,9,46,39889,Canada,2512,Regular
1569,4437,2025-05-07 15:00:00,5,27,11967,Canada,7849,Premium Joven
1569,3883,2025-05-07 16:00:00,8,27,11967,Canada,7849,Premium Joven
1932,4334,2025-05-07 17:00:00,6,57,5538,México,5511,Regular
1055,4746,2025-05-07 18:00:00,16,56,24596,México,1444,Regular
1552,1357,2025-05-07 19:00:00,15,40,11465,México,663,Regular
1052,903,2025-05-07 20:00:00,4,30,12574,Canada,98,Regular
1286,2575,2025-05-07 21:00:00,8,29,41402,México,9331,Premium Joven
1183,4113,2025-05-07 22:00:00,7,65,30213,USA,5284,Regular
1345,3781,2025-05-07 23:00:00,17,20,33448,México,1562,Premium Joven
1872,3013,2025-05-08 00:00:00,11,44,45456,México,7708,Regular
1712,1483,2025-05-08 01:00:00,7,27,39834,México,9511,Premium Joven
1544,2073,2025-05-08 02:00:00,16,54,27826,USA,997,Regular
1149,279,2025-05-08 03:00:00,6,20,44149,México,1408,Regular
1400,1746,2025-05-08 04:00:00,16,57,24659,México,3799,Regular
1330,923,2025-05-08 05:00:00,16,35,46979,México,5832,Regular
1120,2435,2025-05-08 06:00:00,2,21,46141,USA,8425,Premium Joven
1116,2388,2025-05-08 07:00:00,6,60,7275,México,2238,Regular
1396,2310,2025-05-08 08:00:00,3,21,46345,México,1602,Premium Joven
1805,4429,2025-05-08 09:00:00,7,38,22781,México,7466,Regular
1290,3515,2025-05-08 10:00:00,15,57,44903,México,1786,Regular
1067,4658,2025-05-08 11:00:00,9,54,28551,México,1499,Regular
1228,839,2025-05-08 12:00:00,13,68,44226,USA,6840,Regular
1571,3946,2025-05-08 13:00:00,17,54,37405,México,9043,Regular
1503,379,2025-05-08 14:00:00,4,25,28912,USA,773,Regular
1711,517,2025-05-08 15:00:00,17,39,24501,Canada,2157,Regular
1248,3762,2025-05-08 16:00:00,3,32,30077,México,1805,Regular
1227,4281,2025-05-08 17:00:00,12,66,21602,USA,9101,Regular
1105,2780,2025-05-08 18:00:00,14,49,23728,México,9993,Regular
1507,388,2025-05-08 19:00:00,4,38,29079,México,9312,Regular
1646,1408,2025-05-08 20:00:00,19,39,45673,México,9886,Regular
1319,4329,2025-05-08 21:00:00,4,37,16751,México,442,Regular
1690,4283,2025-05-08 22:00:00,7,69,37705,Canada,7624,Regular
1033,3866,2025-05-08 23:00:00,3,18,32530,México,682,Premium Joven
1712,1321,2025-05-09 00:00:00,8,27,39834,México,9511,Premium Joven
1294,808,2025-05-09 01:00:00,14,50,42217,México,8426,Regular
1342,2611,2025-05-09 02:00:00,5,22,6116,México,7732,Premium Joven
1651,4009,2025-05-09 03:00:00,17,50,22327,México,3699,Regular
1559,4696,2025-05-09 04:00:00,11,31,14604,México,6095,Regular
1350,433,2025-05-09 05:00:00,10,54,27790,Canada,832,Regular
1588,2417,2025-05-09 06:00:00,2,59,42924,México,1108,Regular
1122,279,2025-05-09 07:00:00,1,62,26343,Canada,7123,Regular
1371,324,2025-05-09 08:00:00,14,39,8524,USA,7984,Regular
1467,1652,2025-05-09 09:00:00,9,38,27268,México,22,Regular
1948,4444,2025-05-09 10:00:00,1,38,48573,México,3711,Regular
1281,2292,2025-05-09 11:00:00,12,58,42957,USA,354,Regular
1764,4602,2025-05-09 12:00:00,1,50,15632,USA,5062,Regular
1536,331,2025-05-09 13:00:00,1,46,37293,México,3619,Regular
1347,1501,2025-05-09 14:00:00,13,66,40966,México,5782,Regular
1261,4447,2025-05-09 15:00:00,4,64,5386,México,5680,Regular
1618,3737,2025-05-09 16:00:00,10,51,49627,México,391,Regular
1033,1230,2025-05-09 17:00:00,10,18,32530,México,682,Premium Joven
1707,4548,2025-05-09 18:00:00,5,34,46548,México,1022,Regular
1880,4698,2025-05-09 19:00:00,15,48,44387,México,6492,Regular
1549,495,2025-05-09 20:00:00,19,26,6972,México,9388,Regular
1734,1276,2025-05-09 21:00:00,15,39,15218,México,4729,Regular
1559,3160,2025-05-09 22:00:00,4,31,14604,México,6095,Regular
1603,841,2025-05-09 23:00:00,2,23,9772,México,9348,Regular
1141,679,2025-05-10 00:00:00,6,66,12612,Canada,7550,Regular
1630,3851,2025-05-10 01:00:00,6,39,10277,México,4519,Regular
1939,816,2025-05-10 02:00:00,2,54,32164,Canada,4158,Regular
1341,4162,2025-05-10 03:00:00,9,22,48466,México,8521,Premium Joven
1863,1198,2025-05-10 04:00:00,7,68,23793,Canada,1444,Regular
1529,4291,2025-05-10 05:00:00,13,39,43815,México,9886,Regular
1191,141,2025-05-10 06:00:00,15,43,35732,USA,690,Regular
1494,3957,2025-05-10 07:00:00,4,40,17594,Canada,4282,Regular
1444,4698,2025-05-10 08:00:00,13,50,37982,México,7593,Regular
1795,3989,2025-05-10 09:00:00,9,64,18628,USA,7049,Regular
1535,3725,2025-05-10 10:00:00,16,57,18410,México,7481,Regular
1192,3193,2025-05-10 11:00:00,5,68,19570,México,8835,Regular
1746,3971,2025-05-10 12:00:00,12,51,14768,México,3959,Regular
1033,4750,2025-05-10 13:00:00,3,18,32530,México,682,Premium Joven
1370,712,2025-05-10 14:00:00,3,37,16311,México,3162,Regular
1523,1914,2025-05-10 15:00:00,10,57,17080,México,6659,Regular
1920,1923,2025-05-10 16:00:00,1,60,48599,México,9704,Regular
1957,1772,2025-05-10 17:00:00,10,67,25506,USA,8894,Regular
1525,3320,2025-05-10 18:00:00,8,69,21334,México,6610,Regular
1942,1033,2025-05-10 19:00:00,5,41,37707,Canada,8217,Regular
1060,2383,2025-05-10 20:00:00,8,62,7699,México,170,Regular
1871,3018,2025-05-10 21:00:00,8,49,39466,Canada,4189,Regular
1742,2150,2025-05-10 22:00:00,5,62,6831,México,1831,Regular
1832,1388,2025-05-10 23:00:00,12,51,39869,USA,1024,Regular
1781,3452,2025-05-11 00:00:00,10,46,39756,Canada,6704,Regular
1390,323,2025-05-11 01:00:00,1,58,23386,México,5794,Regular
1141,4274,2025-05-11 02:00:00,8,66,12612,Canada,7550,Regular
1759,247,2025-05-11 03:00:00,12,19,36887,México,5109,Regular
1008,4364,2025-05-11 04:00:00,12,48,14319,México,8009,Regular
1305,4303,2025-05-11 05:00:00,5,35,12112,Canada,3447,Regular
1727,2669,2025-05-11 06:00:00,11,20,19684,México,503,Premium Joven
1102,2683,2025-05-11 07:00:00,13,29,33680,México,7549,Premium Joven
1786,2252,2025-05-11 08:00:00,5,28,14108,USA,498,Premium Joven
1822,2624,2025-05-11 09:00:00,17,37,8777,USA,5340,Regular
1249,4986,2025-05-11 10:00:00,13,28,34201,Canada,8077,Premium Joven
1392,1411,2025-05-11 11:00:00,12,57,39931,USA,9728,Regular
1469,2007,2025-05-11 12:00:00,9,61,36828,Canada,737,Regular
1960,1407,2025-05-11 13:00:00,10,35,22853,México,6091,Regular
1910,2671,2025-05-11 14:00:00,18,65,16019,México,3995,Regular
1143,1243,2025-05-11 15:00:00,10,26,24434,México,8329,Premium Joven
1492,306,2025-05-11 16:00:00,3,59,8227,México,8677,Regular
1232,4447,2025-05-11 17:00:00,5,69,24564,México,2827,Regular
1055,4048,2025-05-11 18:00:00,5,56,24596,México,1444,Regular
1011,4517,2025-05-11 19:00:00,12,49,28924,México,1678,Regular
1759,3801,2025-05-11 20:00:00,8,19,36887,México,5109,Premium Joven
1335,2432,2025-05-11 21:00:00,18,27,25596,Canada,7121,Premium Joven
1615,3403,2025-05-11 22:00:00,2,62,17581,México,8023,Regular
1384,1130,2025-05-11 23:00:00,19,46,9655,México,4501,Regular
1719,1165,2025-05-12 00:00:00,2,40,17668,USA,4808,Regular
1410,1180,2025-05-12 01:00:00,8,67,22335,México,5305,Regular
1286,327,2025-05-12 02:00:00,1,29,41402,México,9331,Regular
1268,497,2025-05-12 03:00:00,10,60,33733,México,5180,Regular
1949,2145,2025-05-12 04:00:00,5,19,13436,México,7812,Premium Joven
1073,3568,2025-05-12 05:00:00,3,23,48802,México,7525,Premium Joven
1097,2547,2025-05-12 06:00:00,5,56,26798,México,6279,Regular
1932,2055,2025-05-12 07:00:00,8,57,5538,México,5511,Regular
1915,2479,2025-05-12 08:00:00,13,19,6866,USA,3272,Premium Joven
1264,3994,2025-05-12 09:00:00,10,60,33864,México,1049,Regular
1481,661,2025-05-12 10:00:00,3,26,43073,Canada,5738,Regular
1966,218,2025-05-12 11:00:00,12,25,35078,México,4322,Regular
1745,491,2025-05-12 12:00:00,1,55,7368,Canada,8119,Regular
1731,3988,2025-05-12 13:00:00,9,19,12432,México,4094,Premium Joven
1208,3533,2025-05-12 14:00:00,9,44,28274,USA,7592,Regular
1147,907,2025-05-12 15:00:00,8,21,20748,Canada,2332,Regular
1957,1575,2025-05-12 16:00:00,13,67,25506,USA,8894,Regular
1885,2340,2025-05-12 17:00:00,10,33,10767,USA,666,Regular
1337,2269,2025-05-12 18:00:00,13,30,40842,México,6586,Regular
1290,2098,2025-05-12 19:00:00,4,57,44903,México,1786,Regular
1752,1373,2025-05-12 20:00:00,14,25,22130,Canada,8019,Premium Joven
1977,2735,2025-05-12 21:00:00,16,67,36345,México,739,Regular
1239,109,2025-05-12 22:00:00,1,43,41219,México,5521,Regular
1958,2710,2025-05-12 23:00:00,11,47,38879,México,5562,Regular
1484,3346,2025-05-13 00:00:00,14,67,24448,México,1550,Regular
1939,4819,2025-05-13 01:00:00,1,54,32164,Canada,4158,Regular
1930,4856,2025-05-13 02:00:00,10,46,38854,USA,488,Regular
1729,337,2025-05-13 03:00:00,16,32,30193,México,2201,Regular
1302,556,2025-05-13 04:00:00,5,39,22216,Canada,1743,Regular
1272,1877,2025-05-13 05:00:00,3,52,23993,México,9379,Regular
1394,2539,2025-05-13 06:00:00,8,51,27891,México,5712,Regular
1826,4014,2025-05-13 07:00:00,17,26,7960,Canada,1829,Premium Joven
1271,559,2025-05-13 08:00:00,19,64,21104,Canada,5515,Regular
1394,3287,2025-05-13 09:00:00,5,51,27891,México,5712,Regular
1962,4208,2025-05-13 10:00:00,6,66,7212,México,7345,Regular
1100,4580,2025-05-13 11:00:00,2,20,40626,México,1620,Premium Joven
1992,3696,2025-05-13 12:00:00,4,63,38005,Canada,2140,Regular
1995,2482,2025-05-13 13:00:00,2,59,11627,México,5581,Regular
1275,791,2025-05-13 14:00:00,10,44,48336,México,7718,Regular
1108,3975,2025-05-13 15:00:00,8,62,12077,México,1489,Regular
1498,852,2025-05-13 16:00:00,5,46,8208,México,5441,Regular
1894,3104,2025-05-13 17:00:00,1,50,38855,Canada,854,Regular
1451,4878,2025-05-13 18:00:00,10,50,37956,México,1112,Regular
1321,2642,2025-05-13 19:00:00,6,41,23753,Canada,2838,Regular
1465,3944,2025-05-13 20:00:00,14,51,6699,México,1661,Regular
1932,2997,2025-05-13 21:00:00,10,57,5538,México,5511,Regular
1066,4179,2025-05-13 22:00:00,8,31,23008,México,5489,Regular
1347,866,2025-05-13 23:00:00,19,66,40966,México,5782,Regular
1585,3862,2025-05-14 00:00:00,18,56,34892,México,8476,Regular
1479,1325,2025-05-14 01:00:00,17,52,30025,USA,4305,Regular
1329,4609,2025-05-14 02:00:00,3,60,43222,Canada,9685,Regular
1213,1230,2025-05-14 03:00:00,8,25,23223,México,2566,Premium Joven
1389,909,2025-05-14 04:00:00,18,29,41610,USA,1854,Regular
1690,3050,2025-05-14 05:00:00,11,69,37705,Canada,7624,Regular
