Customer_ID,monto,fecha,id_tienda
1041,2852,2025-02-25 21:00:00,3
1363,773,2025-02-25 22:00:00,13
1311,4610,2025-02-25 23:00:00,7
1445,2666,2025-02-26 00:00:00,18
1494,2478,2025-02-26 01:00:00,19
1276,1045,2025-02-26 02:00:00,19
1029,2856,2025-02-26 03:00:00,1
1754,3363,2025-02-26 04:00:00,7
1329,3301,2025-02-26 05:00:00,6
1203,144,2025-02-26 06:00:00,2
1624,813,2025-02-26 07:00:00,11
1736,3829,2025-02-26 08:00:00,18
1389,3056,2025-02-26 09:00:00,19
1594,3045,2025-02-26 10:00:00,13
1149,1968,2025-02-26 11:00:00,1
1025,2802,2025-02-26 12:00:00,4
1155,3283,2025-02-26 13:00:00,4
1909,1863,2025-02-26 14:00:00,19
1575,4584,2025-02-26 15:00:00,2
1297,2703,2025-02-26 16:00:00,18
1214,3616,2025-02-26 17:00:00,19
1315,4088,2025-02-26 18:00:00,2
1060,2377,2025-02-26 19:00:00,15
1360,3037,2025-02-26 20:00:00,10
1927,561,2025-02-26 21:00:00,5
1645,1802,2025-02-26 22:00:00,16
1786,2132,2025-02-26 23:00:00,3
1442,2287,2025-02-27 00:00:00,13
1143,1689,2025-02-27 01:00:00,13
1392,3572,2025-02-27 02:00:00,14
1069,436,2025-02-27 03:00:00,19
1579,845,2025-02-27 04:00:00,4
1659,2921,2025-02-27 05:00:00,19
1735,1233,2025-02-27 06:00:00,1
1757,3594,2025-02-27 07:00:00,17
1869,1674,2025-02-27 08:00:00,9
1882,3084,2025-02-27 09:00:00,14
1568,3865,2025-02-27 10:00:00,5
1142,3684,2025-02-27 11:00:00,7
1295,4661,2025-02-27 12:00:00,5
1054,3356,2025-02-27 13:00:00,1
1085,1991,2025-02-27 14:00:00,18
1155,3337,2025-02-27 15:00:00,6
1026,2706,2025-02-27 16:00:00,11
1399,959,2025-02-27 17:00:00,10
1240,3006,2025-02-27 18:00:00,6
1846,2664,2025-02-27 19:00:00,19
1510,4006,2025-02-27 20:00:00,17
1846,2475,2025-02-27 21:00:00,15
1523,461,2025-02-27 22:00:00,16
1557,3060,2025-02-27 23:00:00,12
1996,400,2025-02-28 00:00:00,16
1206,2876,2025-02-28 01:00:00,15
1585,506,2025-02-28 02:00:00,7
1119,3980,2025-02-28 03:00:00,11
1926,2635,2025-02-28 04:00:00,7
1081,2893,2025-02-28 05:00:00,18
1229,3173,2025-02-28 06:00:00,5
1831,1826,2025-02-28 07:00:00,15
1114,2756,2025-02-28 08:00:00,14
1336,3118,2025-02-28 09:00:00,12
1980,2808,2025-02-28 10:00:00,18
1343,1544,2025-02-28 11:00:00,16
1643,3859,2025-02-28 12:00:00,13
1511,2141,2025-02-28 13:00:00,18
1298,2896,2025-02-28 14:00:00,9
1158,4499,2025-02-28 15:00:00,16
1038,976,2025-02-28 16:00:00,2
1333,2840,2025-02-28 17:00:00,13
1582,430,2025-02-28 18:00:00,14
1616,4602,2025-02-28 19:00:00,1
1111,1043,2025-02-28 20:00:00,5
1490,3014,2025-02-28 21:00:00,8
1429,2322,2025-02-28 22:00:00,19
1360,347,2025-02-28 23:00:00,16
1772,2037,2025-03-01 00:00:00,3
1000,2696,2025-03-01 01:00:00,7
1221,1508,2025-03-01 02:00:00,4
1439,1521,2025-03-01 03:00:00,7
1381,1149,2025-03-01 04:00:00,8
1991,4184,2025-03-01 05:00:00,16
1520,2932,2025-03-01 06:00:00,19
1053,4946,2025-03-01 07:00:00,9
1192,190,2025-03-01 08:00:00,17
1208,4410,2025-03-01 09:00:00,12
1966,4648,2025-03-01 10:00:00,7
1491,366,2025-03-01 11:00:00,18
1477,1225,2025-03-01 12:00:00,3
1202,1063,2025-03-01 13:00:00,5
1655,4879,2025-03-01 14:00:00,13
1285,4583,2025-03-01 15:00:00,2
1534,2096,2025-03-01 16:00:00,12
1428,4740,2025-03-01 17:00:00,16
1462,1780,2025-03-01 18:00:00,10
1472,4651,2025-03-01 19:00:00,3
1276,4534,2025-03-01 20:00:00,15
1721,3343,2025-03-01 21:00:00,6
1318,2166,2025-03-01 22:00:00,8
1358,4129,2025-03-01 23:00:00,3
1626,2581,2025-03-02 00:00:00,10
1407,4321,2025-03-02 01:00:00,5
1421,1903,2025-03-02 02:00:00,6
1736,1665,2025-03-02 03:00:00,9
1840,1734,2025-03-02 04:00:00,6
1533,1364,2025-03-02 05:00:00,1
1936,1841,2025-03-02 06:00:00,6
1851,3585,2025-03-02 07:00:00,2
1498,1049,2025-03-02 08:00:00,7
1389,4429,2025-03-02 09:00:00,9
1252,2684,2025-03-02 10:00:00,12
1675,2909,2025-03-02 11:00:00,2
1634,4934,2025-03-02 12:00:00,2
1369,1415,2025-03-02 13:00:00,6
1700,3234,2025-03-02 14:00:00,3
1004,2381,2025-03-02 15:00:00,10
1434,4546,2025-03-02 16:00:00,11
1981,2368,2025-03-02 17:00:00,9
1069,1388,2025-03-02 18:00:00,5
1483,1101,2025-03-02 19:00:00,18
1182,4100,2025-03-02 20:00:00,13
1655,3033,2025-03-02 21:00:00,12
1021,2704,2025-03-02 22:00:00,18
1040,843,2025-03-02 23:00:00,18
1686,3178,2025-03-03 00:00:00,15
1420,3394,2025-03-03 01:00:00,1
1518,2651,2025-03-03 02:00:00,17
1215,185,2025-03-03 03:00:00,7
1496,2833,2025-03-03 04:00:00,7
1317,4221,2025-03-03 05:00:00,19
1568,2155,2025-03-03 06:00:00,2
1435,3295,2025-03-03 07:00:00,7
1190,558,2025-03-03 08:00:00,5
1828,623,2025-03-03 09:00:00,6
1423,4180,2025-03-03 10:00:00,16
1634,411,2025-03-03 11:00:00,11
1274,4614,2025-03-03 12:00:00,9
1451,4212,2025-03-03 13:00:00,14
1694,4537,2025-03-03 14:00:00,8
1431,3322,2025-03-03 15:00:00,4
1283,1800,2025-03-03 16:00:00,13
1386,2495,2025-03-03 17:00:00,18
1952,634,2025-03-03 18:00:00,15
1658,2284,2025-03-03 19:00:00,7
1943,687,2025-03-03 20:00:00,2
1263,4214,2025-03-03 21:00:00,17
1187,3125,2025-03-03 22:00:00,17
1005,1596,2025-03-03 23:00:00,15
1665,3940,2025-03-04 00:00:00,10
1012,1452,2025-03-04 01:00:00,8
1185,2291,2025-03-04 02:00:00,18
1808,3619,2025-03-04 03:00:00,11
1567,751,2025-03-04 04:00:00,17
1632,1852,2025-03-04 05:00:00,17
1958,4716,2025-03-04 06:00:00,10
1727,4504,2025-03-04 07:00:00,4
1671,2677,2025-03-04 08:00:00,3
1074,2417,2025-03-04 09:00:00,11
1578,3929,2025-03-04 10:00:00,17
1254,2653,2025-03-04 11:00:00,18
1892,976,2025-03-04 12:00:00,18
1577,3497,2025-03-04 13:00:00,8
1899,2846,2025-03-04 14:00:00,15
1617,1051,2025-03-04 15:00:00,7
1052,4764,2025-03-04 16:00:00,11
1489,2614,2025-03-04 17:00:00,9
1018,2516,2025-03-04 18:00:00,18
1142,3598,2025-03-04 19:00:00,12
1457,3363,2025-03-04 20:00:00,13
1231,2020,2025-03-04 21:00:00,16
1123,2666,2025-03-04 22:00:00,19
1037,4697,2025-03-04 23:00:00,16
1659,2308,2025-03-05 00:00:00,10
1192,2618,2025-03-05 01:00:00,9
1017,3174,2025-03-05 02:00:00,12
1596,2548,2025-03-05 03:00:00,16
1653,2934,2025-03-05 04:00:00,17
1074,3051,2025-03-05 05:00:00,2
1060,3568,2025-03-05 06:00:00,7
1114,3872,2025-03-05 07:00:00,10
1866,2540,2025-03-05 08:00:00,11
1506,1001,2025-03-05 09:00:00,13
1313,2513,2025-03-05 10:00:00,18
1820,3254,2025-03-05 11:00:00,7
1961,4490,2025-03-05 12:00:00,17
1663,1559,2025-03-05 13:00:00,1
1968,499,2025-03-05 14:00:00,15
1047,1157,2025-03-05 15:00:00,17
1833,4301,2025-03-05 16:00:00,14
1686,785,2025-03-05 17:00:00,13
1683,1692,2025-03-05 18:00:00,4
1629,4373,2025-03-05 19:00:00,1
1006,4096,2025-03-05 20:00:00,5
1013,1571,2025-03-05 21:00:00,8
1550,1018,2025-03-05 22:00:00,9
1226,3487,2025-03-05 23:00:00,7
1626,2464,2025-03-06 00:00:00,7
1640,3584,2025-03-06 01:00:00,6
1543,1497,2025-03-06 02:00:00,12
1381,1356,2025-03-06 03:00:00,2
1367,3257,2025-03-06 04:00:00,6
1024,4170,2025-03-06 05:00:00,12
1419,1253,2025-03-06 06:00:00,19
1091,595,2025-03-06 07:00:00,6
1586,3621,2025-03-06 08:00:00,13
1246,2667,2025-03-06 09:00:00,13
1116,3866,2025-03-06 10:00:00,11
1915,1925,2025-03-06 11:00:00,19
1056,2074,2025-03-06 12:00:00,5
1067,1682,2025-03-06 13:00:00,19
1980,2488,2025-03-06 14:00:00,3
1966,471,2025-03-06 15:00:00,3
1091,1758,2025-03-06 16:00:00,17
1866,3377,2025-03-06 17:00:00,13
1385,3640,2025-03-06 18:00:00,4
1093,133,2025-03-06 19:00:00,4
1857,545,2025-03-06 20:00:00,9
1280,4223,2025-03-06 21:00:00,18
1030,3697,2025-03-06 22:00:00,3
1800,1701,2025-03-06 23:00:00,16
1719,4404,2025-03-07 00:00:00,6
1965,2110,2025-03-07 01:00:00,13
1405,1300,2025-03-07 02:00:00,6
1520,2053,2025-03-07 03:00:00,19
1395,4532,2025-03-07 04:00:00,19
1619,4114,2025-03-07 05:00:00,2
1474,1385,2025-03-07 06:00:00,8
1932,2775,2025-03-07 07:00:00,3
1891,1920,2025-03-07 08:00:00,8
1694,4051,2025-03-07 09:00:00,4
1010,284,2025-03-07 10:00:00,8
1106,3005,2025-03-07 11:00:00,6
1653,3673,2025-03-07 12:00:00,8
1698,1856,2025-03-07 13:00:00,8
1607,1299,2025-03-07 14:00:00,16
1746,2363,2025-03-07 15:00:00,18
1810,4734,2025-03-07 16:00:00,7
1426,4433,2025-03-07 17:00:00,2
1063,2000,2025-03-07 18:00:00,18
1690,3943,2025-03-07 19:00:00,12
1501,4566,2025-03-07 20:00:00,18
1374,2267,2025-03-07 21:00:00,7
1236,3409,2025-03-07 22:00:00,6
1724,506,2025-03-07 23:00:00,6
1247,4060,2025-03-08 00:00:00,10
1035,3711,2025-03-08 01:00:00,4
1998,2266,2025-03-08 02:00:00,19
1108,1651,2025-03-08 03:00:00,12
1642,3548,2025-03-08 04:00:00,17
1557,314,2025-03-08 05:00:00,12
1617,2216,2025-03-08 06:00:00,17
1208,1194,2025-03-08 07:00:00,2
1396,3152,2025-03-08 08:00:00,19
1823,4676,2025-03-08 09:00:00,5
1872,2318,2025-03-08 10:00:00,12
1834,2063,2025-03-08 11:00:00,11
1909,1097,2025-03-08 12:00:00,9
1637,1302,2025-03-08 13:00:00,2
1310,4609,2025-03-08 14:00:00,17
1475,775,2025-03-08 15:00:00,17
1660,3661,2025-03-08 16:00:00,18
1889,193,2025-03-08 17:00:00,8
1430,2287,2025-03-08 18:00:00,2
1988,968,2025-03-08 19:00:00,18
1662,1285,2025-03-08 20:00:00,5
1587,834,2025-03-08 21:00:00,6
1212,2921,2025-03-08 22:00:00,5
1833,1371,2025-03-08 23:00:00,4
1454,3717,2025-03-09 00:00:00,6
1595,2185,2025-03-09 01:00:00,18
1746,2263,2025-03-09 02:00:00,6
1346,3744,2025-03-09 03:00:00,3
1880,1307,2025-03-09 04:00:00,3
1403,2573,2025-03-09 05:00:00,10
1957,2698,2025-03-09 06:00:00,7
1987,625,2025-03-09 07:00:00,3
1931,465,2025-03-09 08:00:00,4
1799,1037,2025-03-09 09:00:00,18
1758,2168,2025-03-09 10:00:00,8
1287,1094,2025-03-09 11:00:00,4
1567,2987,2025-03-09 12:00:00,5
1770,1236,2025-03-09 13:00:00,12
1768,2750,2025-03-09 14:00:00,1
1794,621,2025-03-09 15:00:00,9
1657,1250,2025-03-09 16:00:00,4
1552,3276,2025-03-09 17:00:00,2
1394,1690,2025-03-09 18:00:00,9
1348,860,2025-03-09 19:00:00,10
1483,1851,2025-03-09 20:00:00,17
1086,4545,2025-03-09 21:00:00,7
1811,954,2025-03-09 22:00:00,8
1024,795,2025-03-09 23:00:00,2
1623,4696,2025-03-10 00:00:00,5
1542,237,2025-03-10 01:00:00,18
1117,364,2025-03-10 02:00:00,13
1601,2684,2025-03-10 03:00:00,19
1331,4843,2025-03-10 04:00:00,2
1668,1376,2025-03-10 05:00:00,2
1451,2932,2025-03-10 06:00:00,12
1259,4598,2025-03-10 07:00:00,18
1084,1608,2025-03-10 08:00:00,17
1537,641,2025-03-10 09:00:00,18
1904,3670,2025-03-10 10:00:00,11
1973,280,2025-03-10 11:00:00,5
1065,3772,2025-03-10 12:00:00,14
1071,4504,2025-03-10 13:00:00,13
1372,2352,2025-03-10 14:00:00,10
1527,3862,2025-03-10 15:00:00,1
1018,3048,2025-03-10 16:00:00,18
1264,3305,2025-03-10 17:00:00,5
1423,4629,2025-03-10 18:00:00,15
1063,3277,2025-03-10 19:00:00,17
1532,2778,2025-03-10 20:00:00,15
1870,1531,2025-03-10 21:00:00,18
1482,1668,2025-03-10 22:00:00,15
1972,3650,2025-03-10 23:00:00,9
1796,4555,2025-03-11 00:00:00,10
1405,913,2025-03-11 01:00:00,14
1936,2488,2025-03-11 02:00:00,3
1881,4662,2025-03-11 03:00:00,11
1040,892,2025-03-11 04:00:00,17
1928,3649,2025-03-11 05:00:00,4
1935,3874,2025-03-11 06:00:00,6
1941,3669,2025-03-11 07:00:00,7
1984,1387,2025-03-11 08:00:00,8
1800,3998,2025-03-11 09:00:00,18
1034,3331,2025-03-11 10:00:00,14
1737,1225,2025-03-11 11:00:00,11
1320,124,2025-03-11 12:00:00,7
1098,3010,2025-03-11 13:00:00,10
1385,3560,2025-03-11 14:00:00,17
1500,921,2025-03-11 15:00:00,2
1364,3970,2025-03-11 16:00:00,19
1725,2912,2025-03-11 17:00:00,10
1730,395,2025-03-11 18:00:00,3
1948,3299,2025-03-11 19:00:00,14
1359,2527,2025-03-11 20:00:00,3
1069,2866,2025-03-11 21:00:00,18
1074,2915,2025-03-11 22:00:00,11
1996,4572,2025-03-11 23:00:00,11
1844,4969,2025-03-12 00:00:00,16
1575,2871,2025-03-12 01:00:00,10
1375,4309,2025-03-12 02:00:00,16
1842,1159,2025-03-12 03:00:00,14
1329,3039,2025-03-12 04:00:00,4
1625,2661,2025-03-12 05:00:00,8
1304,3560,2025-03-12 06:00:00,3
1028,3205,2025-03-12 07:00:00,10
1127,4317,2025-03-12 08:00:00,10
1780,2749,2025-03-12 09:00:00,12
1575,2534,2025-03-12 10:00:00,10
1402,4103,2025-03-12 11:00:00,13
1201,793,2025-03-12 12:00:00,17
1215,341,2025-03-12 13:00:00,13
1944,2051,2025-03-12 14:00:00,14
1500,1599,2025-03-12 15:00:00,19
1989,3750,2025-03-12 16:00:00,17
1163,2548,2025-03-12 17:00:00,2
1742,2794,2025-03-12 18:00:00,8
1296,3469,2025-03-12 19:00:00,18
1967,4176,2025-03-12 20:00:00,8
1728,3318,2025-03-12 21:00:00,14
1335,1994,2025-03-12 22:00:00,3
1943,859,2025-03-12 23:00:00,18
1925,3672,2025-03-13 00:00:00,9
1153,4355,2025-03-13 01:00:00,5
1502,3905,2025-03-13 02:00:00,7
1819,4007,2025-03-13 03:00:00,6
1366,1051,2025-03-13 04:00:00,14
1438,4087,2025-03-13 05:00:00,18
1970,3331,2025-03-13 06:00:00,17
1860,282,2025-03-13 07:00:00,8
1916,1072,2025-03-13 08:00:00,17
1146,4594,2025-03-13 09:00:00,16
1787,1083,2025-03-13 10:00:00,3
1225,113,2025-03-13 11:00:00,11
1463,4675,2025-03-13 12:00:00,5
1359,3078,2025-03-13 13:00:00,4
1332,3126,2025-03-13 14:00:00,13
1521,4232,2025-03-13 15:00:00,2
1150,2274,2025-03-13 16:00:00,14
1190,2915,2025-03-13 17:00:00,8
1473,2057,2025-03-13 18:00:00,16
1096,2878,2025-03-13 19:00:00,8
1485,1938,2025-03-13 20:00:00,13
1508,2927,2025-03-13 21:00:00,1
1888,969,2025-03-13 22:00:00,14
1558,1260,2025-03-13 23:00:00,2
1691,3857,2025-03-14 00:00:00,7
1041,2497,2025-03-14 01:00:00,2
1894,1804,2025-03-14 02:00:00,4
1338,966,2025-03-14 03:00:00,5
1332,361,2025-03-14 04:00:00,7
1015,3168,2025-03-14 05:00:00,11
1250,1583,2025-03-14 06:00:00,11
1689,4388,2025-03-14 07:00:00,15
1805,4529,2025-03-14 08:00:00,9
1965,2826,2025-03-14 09:00:00,4
1170,4344,2025-03-14 10:00:00,8
1546,2520,2025-03-14 11:00:00,18
1027,2961,2025-03-14 12:00:00,12
1095,2080,2025-03-14 13:00:00,17
1417,2379,2025-03-14 14:00:00,1
1213,2270,2025-03-14 15:00:00,5
1198,2302,2025-03-14 16:00:00,15
1921,4981,2025-03-14 17:00:00,1
1198,3401,2025-03-14 18:00:00,18
1688,4346,2025-03-14 19:00:00,13
1831,3502,2025-03-14 20:00:00,3
1130,3113,2025-03-14 21:00:00,12
1587,3811,2025-03-14 22:00:00,1
1136,4530,2025-03-14 23:00:00,4
1629,4916,2025-03-15 00:00:00,10
1928,2498,2025-03-15 01:00:00,2
1168,2692,2025-03-15 02:00:00,2
1452,785,2025-03-15 03:00:00,14
1700,4489,2025-03-15 04:00:00,9
1301,1335,2025-03-15 05:00:00,10
1780,2101,2025-03-15 06:00:00,4
1636,2344,2025-03-15 07:00:00,6
1958,126,2025-03-15 08:00:00,1
1071,4975,2025-03-15 09:00:00,14
1792,977,2025-03-15 10:00:00,9
1348,1701,2025-03-15 11:00:00,7
1040,3499,2025-03-15 12:00:00,15
1839,350,2025-03-15 13:00:00,10
1483,4596,2025-03-15 14:00:00,3
1258,4916,2025-03-15 15:00:00,6
1232,699,2025-03-15 16:00:00,3
1442,1281,2025-03-15 17:00:00,10
1760,322,2025-03-15 18:00:00,18
1361,1184,2025-03-15 19:00:00,1
1034,109,2025-03-15 20:00:00,6
1660,514,2025-03-15 21:00:00,18
1302,107,2025-03-15 22:00:00,17
1398,2897,2025-03-15 23:00:00,11
1172,1970,2025-03-16 00:00:00,14
1427,3510,2025-03-16 01:00:00,9
1321,1190,2025-03-16 02:00:00,2
1545,1564,2025-03-16 03:00:00,17
1197,4584,2025-03-16 04:00:00,10
1752,759,2025-03-16 05:00:00,19
1294,1770,2025-03-16 06:00:00,11
1039,4724,2025-03-16 07:00:00,17
1419,465,2025-03-16 08:00:00,9
1908,4206,2025-03-16 09:00:00,5
1433,2552,2025-03-16 10:00:00,18
1568,4722,2025-03-16 11:00:00,8
1011,2178,2025-03-16 12:00:00,6
1435,544,2025-03-16 13:00:00,14
1152,2034,2025-03-16 14:00:00,10
1905,2052,2025-03-16 15:00:00,16
1419,3552,2025-03-16 16:00:00,10
1831,2533,2025-03-16 17:00:00,3
1060,926,2025-03-16 18:00:00,9
1504,429,2025-03-16 19:00:00,11
1164,4271,2025-03-16 20:00:00,15
1054,2902,2025-03-16 21:00:00,16
1710,1265,2025-03-16 22:00:00,5
1137,2534,2025-03-16 23:00:00,8
1065,1070,2025-03-17 00:00:00,15
1263,2494,2025-03-17 01:00:00,12
1165,3685,2025-03-17 02:00:00,14
1901,1548,2025-03-17 03:00:00,10
1756,1500,2025-03-17 04:00:00,3
1241,972,2025-03-17 05:00:00,1
1534,531,2025-03-17 06:00:00,13
1745,674,2025-03-17 07:00:00,4
1612,2288,2025-03-17 08:00:00,7
1352,2070,2025-03-17 09:00:00,12
1312,1835,2025-03-17 10:00:00,8
1150,4605,2025-03-17 11:00:00,12
1341,1156,2025-03-17 12:00:00,18
1542,3141,2025-03-17 13:00:00,12
1670,1987,2025-03-17 14:00:00,12
1736,3203,2025-03-17 15:00:00,11
1539,1431,2025-03-17 16:00:00,19
1283,477,2025-03-17 17:00:00,14
1203,4480,2025-03-17 18:00:00,15
1345,2455,2025-03-17 19:00:00,13
1675,1263,2025-03-17 20:00:00,12
1220,3462,2025-03-17 21:00:00,5
1021,2550,2025-03-17 22:00:00,7
1184,1643,2025-03-17 23:00:00,1
1337,4646,2025-03-18 00:00:00,18
1450,153,2025-03-18 01:00:00,4
1005,4364,2025-03-18 02:00:00,5
1631,157,2025-03-18 03:00:00,9
1392,2253,2025-03-18 04:00:00,1
1737,4577,2025-03-18 05:00:00,11
1819,1936,2025-03-18 06:00:00,18
1168,696,2025-03-18 07:00:00,13
1026,3798,2025-03-18 08:00:00,5
1323,3657,2025-03-18 09:00:00,10
1539,1437,2025-03-18 10:00:00,4
1199,3853,2025-03-18 11:00:00,19
1383,2071,2025-03-18 12:00:00,19
1213,3085,2025-03-18 13:00:00,4
1850,4458,2025-03-18 14:00:00,6
1631,1111,2025-03-18 15:00:00,1
1460,3120,2025-03-18 16:00:00,6
1910,2593,2025-03-18 17:00:00,9
1715,3644,2025-03-18 18:00:00,13
1956,3618,2025-03-18 19:00:00,14
1833,3197,2025-03-18 20:00:00,19
1195,4912,2025-03-18 21:00:00,16
1134,4518,2025-03-18 22:00:00,14
1921,751,2025-03-18 23:00:00,7
1776,264,2025-03-19 00:00:00,13
1347,3942,2025-03-19 01:00:00,4
1970,512,2025-03-19 02:00:00,3
1683,3789,2025-03-19 03:00:00,1
1000,1575,2025-03-19 04:00:00,6
1023,4498,2025-03-19 05:00:00,14
1649,1740,2025-03-19 06:00:00,14
1229,1178,2025-03-19 07:00:00,6
1653,3193,2025-03-19 08:00:00,11
1240,640,2025-03-19 09:00:00,18
1381,838,2025-03-19 10:00:00,9
1936,2852,2025-03-19 11:00:00,14
1473,427,2025-03-19 12:00:00,19
1165,616,2025-03-19 13:00:00,12
1480,128,2025-03-19 14:00:00,15
1753,4386,2025-03-19 15:00:00,11
1794,724,2025-03-19 16:00:00,2
1394,4363,2025-03-19 17:00:00,2
1540,3502,2025-03-19 18:00:00,11
1755,1678,2025-03-19 19:00:00,3
1376,3781,2025-03-19 20:00:00,11
1578,1835,2025-03-19 21:00:00,12
1702,4474,2025-03-19 22:00:00,9
1199,2194,2025-03-19 23:00:00,5
1531,4745,2025-03-20 00:00:00,4
1309,1517,2025-03-20 01:00:00,17
1899,214,2025-03-20 02:00:00,18
1204,3053,2025-03-20 03:00:00,15
1099,561,2025-03-20 04:00:00,13
1133,4559,2025-03-20 05:00:00,7
1033,2803,2025-03-20 06:00:00,18
1824,2963,2025-03-20 07:00:00,15
1583,4886,2025-03-20 08:00:00,15
1872,374,2025-03-20 09:00:00,4
1838,3128,2025-03-20 10:00:00,5
1597,4240,2025-03-20 11:00:00,14
1809,2615,2025-03-20 12:00:00,2
1207,1543,2025-03-20 13:00:00,1
1917,2023,2025-03-20 14:00:00,17
1400,4698,2025-03-20 15:00:00,8
1118,743,2025-03-20 16:00:00,2
1645,3731,2025-03-20 17:00:00,5
1317,2050,2025-03-20 18:00:00,13
1134,3303,2025-03-20 19:00:00,19
1293,4905,2025-03-20 20:00:00,7
1228,3881,2025-03-20 21:00:00,16
1223,762,2025-03-20 22:00:00,19
1338,3756,2025-03-20 23:00:00,6
1417,2120,2025-03-21 00:00:00,16
1610,2941,2025-03-21 01:00:00,18
1079,180,2025-03-21 02:00:00,9
1614,2452,2025-03-21 03:00:00,7
1168,1635,2025-03-21 04:00:00,19
1590,2404,2025-03-21 05:00:00,6
1920,2827,2025-03-21 06:00:00,16
1262,497,2025-03-21 07:00:00,6
1027,3455,2025-03-21 08:00:00,11
1387,2976,2025-03-21 09:00:00,7
1672,1931,2025-03-21 10:00:00,13
1312,2676,2025-03-21 11:00:00,14
1357,4590,2025-03-21 12:00:00,16
1546,2399,2025-03-21 13:00:00,15
1077,4940,2025-03-21 14:00:00,7
1248,1245,2025-03-21 15:00:00,3
1785,3278,2025-03-21 16:00:00,4
1728,4183,2025-03-21 17:00:00,1
1989,2393,2025-03-21 18:00:00,14
1268,901,2025-03-21 19:00:00,15
1094,3124,2025-03-21 20:00:00,5
1552,2019,2025-03-21 21:00:00,18
1380,471,2025-03-21 22:00:00,12
1012,2611,2025-03-21 23:00:00,16
1336,3425,2025-03-22 00:00:00,13
1867,4213,2025-03-22 01:00:00,11
1068,808,2025-03-22 02:00:00,11
1233,4877,2025-03-22 03:00:00,6
1035,394,2025-03-22 04:00:00,11
1150,3505,2025-03-22 05:00:00,13
1759,2874,2025-03-22 06:00:00,4
1951,757,2025-03-22 07:00:00,18
1054,3831,2025-03-22 08:00:00,4
1390,872,2025-03-22 09:00:00,10
1135,1525,2025-03-22 10:00:00,16
1869,2714,2025-03-22 11:00:00,18
1124,2666,2025-03-22 12:00:00,18
1646,4671,2025-03-22 13:00:00,8
1011,3858,2025-03-22 14:00:00,2
1297,2915,2025-03-22 15:00:00,5
1514,4449,2025-03-22 16:00:00,8
1914,3802,2025-03-22 17:00:00,18
1317,171,2025-03-22 18:00:00,4
1527,3391,2025-03-22 19:00:00,10
1201,1792,2025-03-22 20:00:00,16
1037,3470,2025-03-22 21:00:00,1
1637,107,2025-03-22 22:00:00,15
1245,4887,2025-03-22 23:00:00,17
1708,2454,2025-03-23 00:00:00,6
1793,3401,2025-03-23 01:00:00,14
1833,2684,2025-03-23 02:00:00,16
1949,418,2025-03-23 03:00:00,5
1511,2961,2025-03-23 04:00:00,9
1511,1409,2025-03-23 05:00:00,2
1457,1460,2025-03-23 06:00:00,17
1985,2842,2025-03-23 07:00:00,1
1889,3280,2025-03-23 08:00:00,11
1031,4090,2025-03-23 09:00:00,10
1570,1611,2025-03-23 10:00:00,12
1347,3994,2025-03-23 11:00:00,7
1413,2363,2025-03-23 12:00:00,2
1742,3998,2025-03-23 13:00:00,15
1163,703,2025-03-23 14:00:00,16
1620,1564,2025-03-23 15:00:00,13
1163,1922,2025-03-23 16:00:00,19
1017,1098,2025-03-23 17:00:00,3
1353,4379,2025-03-23 18:00:00,9
1917,1951,2025-03-23 19:00:00,15
1947,1237,2025-03-23 20:00:00,17
1380,2758,2025-03-23 21:00:00,11
1491,1717,2025-03-23 22:00:00,8
1405,1966,2025-03-23 23:00:00,11
1043,1170,2025-03-24 00:00:00,1
1227,639,2025-03-24 01:00:00,12
1080,829,2025-03-24 02:00:00,14
1238,1003,2025-03-24 03:00:00,12
1247,2294,2025-03-24 04:00:00,3
1928,594,2025-03-24 05:00:00,17
1258,615,2025-03-24 06:00:00,15
1045,4530,2025-03-24 07:00:00,5
1874,4176,2025-03-24 08:00:00,7
1201,2728,2025-03-24 09:00:00,14
1070,2290,2025-03-24 10:00:00,12
1325,636,2025-03-24 11:00:00,5
1358,1560,2025-03-24 12:00:00,10
1742,1843,2025-03-24 13:00:00,2
1865,1052,2025-03-24 14:00:00,13
1421,1815,2025-03-24 15:00:00,4
1499,2034,2025-03-24 16:00:00,17
1507,993,2025-03-24 17:00:00,12
1168,1153,2025-03-24 18:00:00,1
1018,2907,2025-03-24 19:00:00,14
1451,1677,2025-03-24 20:00:00,12
1317,132,2025-03-24 21:00:00,14
1377,2201,2025-03-24 22:00:00,11
1783,1210,2025-03-24 23:00:00,7
1280,3878,2025-03-25 00:00:00,19
1232,2929,2025-03-25 01:00:00,14
1605,3335,2025-03-25 02:00:00,2
1286,656,2025-03-25 03:00:00,5
1339,429,2025-03-25 04:00:00,2
1487,4873,2025-03-25 05:00:00,10
1843,1109,2025-03-25 06:00:00,17
1946,4782,2025-03-25 07:00:00,15
1100,2345,2025-03-25 08:00:00,18
1639,1392,2025-03-25 09:00:00,4
1963,3090,2025-03-25 10:00:00,4
1166,3124,2025-03-25 11:00:00,15
1152,2722,2025-03-25 12:00:00,16
1003,616,2025-03-25 13:00:00,12
1763,2318,2025-03-25 14:00:00,2
1006,4502,2025-03-25 15:00:00,19
1878,2641,2025-03-25 16:00:00,5
1530,2963,2025-03-25 17:00:00,1
1136,2334,2025-03-25 18:00:00,3
1104,3923,2025-03-25 19:00:00,2
